row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id
589,80194,"ENSG00000042062","FAM65C",140876
590,35064,"ENSG00000042088","TDP1",55775
591,59073,"ENSG00000042286","AIFM2",84883
592,36197,"ENSG00000042304","C2orf83",56918
593,35101,"ENSG00000042317","SPATA7",55812
594,9303,"ENSG00000042429","MED17",9440
595,34173,"ENSG00000042445","RETSAT",54884
596,818,"ENSG00000042493","CAPG",822
597,1166,"ENSG00000042753","AP2S1",1175
598,7356,"ENSG00000042781","USH2A",7399
599,10897,"ENSG00000042813","ZPBP",11055
600,6996,"ENSG00000042832","TG",7038
601,10705,"ENSG00000042980","ADAM28",10863
602,8472,"ENSG00000043039","BARX2",8538
603,33458,"ENSG00000043093","DCUN1D1",54165
604,23093,"ENSG00000043143","PHF15",23338
605,7503,"ENSG00000043355","ZIC2",7546
606,3912,"ENSG00000043462","LCP2",3937
607,34091,"ENSG00000043514","TRIT1",54802
608,150,"ENSG00000043591","ADRB1",153
609,2964,"ENSG00000044012","GUCA2B",2981
610,9676,"ENSG00000044090","CUL7",9820
611,1484,"ENSG00000044115","CTNNA1",1495
612,5224,"ENSG00000044446","PHKA2",5256
613,34164,"ENSG00000044459","CNTLN",54875
614,2027,"ENSG00000044524","EPHA3",2042
615,3289,"ENSG00000044574","HSPA5",3309
616,1817,"ENSG00000046604","DSG2",1829
617,34249,"ENSG00000046647","GEMIN8",54960
618,8416,"ENSG00000046651","OFD1",8481
619,2807,"ENSG00000046653","GPM6B",2824
620,30919,"ENSG00000046774","MAGEC2",51438
621,56044,"ENSG00000046889","PREX2",80243
622,22640,"ENSG00000047056","WDR37",22884
623,41411,"ENSG00000047188","YTHDC2",64848
624,35754,"ENSG00000047230","CTPS2",56474
625,31086,"ENSG00000047249","ATP6V1H",51606
626,5399,"ENSG00000047315","POLR2B",5431
627,35487,"ENSG00000047346","KIAA1370",56204
628,78289,"ENSG00000047365","ARAP2",116984
629,7132,"ENSG00000047410","TPR",7175
630,1347,"ENSG00000047457","CP",1356
631,23002,"ENSG00000047578","KIAA0556",23247
632,58273,"ENSG00000047579","DTNBP1",84062
633,7461,"ENSG00000047597","XK",7504
634,36379,"ENSG00000047617","ANO2",57101
635,36380,"ENSG00000047621","C12orf4",57102
636,6287,"ENSG00000047634","SCML1",6322
637,35129,"ENSG00000047644","WWC3",55841
638,392,"ENSG00000047648","ARHGAP6",395
639,26891,"ENSG00000047662","FAM184B",27146
640,4109,"ENSG00000047849","MAP4",4134
641,36398,"ENSG00000047932","GOPC",57120
642,6066,"ENSG00000047936","ROS1",6098
643,36919,"ENSG00000048028","USP28",57646
644,9590,"ENSG00000048052","HDAC9",9734
645,26010,"ENSG00000048140","TSPAN17",26262
646,30971,"ENSG00000048162","NOP16",51491
647,36818,"ENSG00000048342","CC2D2A",57545
648,29974,"ENSG00000048392","RRM2B",50484
649,81737,"ENSG00000048405","ZNF800",168850
650,605,"ENSG00000048462","TNFRSF17",608
651,60130,"ENSG00000048471","SNX29",92017
652,35172,"ENSG00000048540","LMO3",55885
653,34462,"ENSG00000048544","MRPS10",55173
654,2961,"ENSG00000048545","GUCA1A",2978
655,31253,"ENSG00000048649","RSF1",51773
656,34476,"ENSG00000048707","VPS13D",55187
657,10512,"ENSG00000048740","CELF2",10659
658,22951,"ENSG00000048828","FAM120A",23196
659,23273,"ENSG00000048991","R3HDM1",23518
660,1289,"ENSG00000049089","COL9A2",1298
661,4229,"ENSG00000049130","KITLG",4254
662,1152,"ENSG00000049167","ERCC8",1161
663,11015,"ENSG00000049192","ADAMTS6",11174
664,9421,"ENSG00000049239","H6PD",9563
665,9206,"ENSG00000049245","VAMP3",9341
666,8786,"ENSG00000049246","PER3",8863
667,10753,"ENSG00000049247","UTS2",10911
668,3579,"ENSG00000049249","TNFRSF9",3604
669,34329,"ENSG00000049283","EPN3",55040
670,,"ENSG00000049319","SRD5A2",
671,4027,"ENSG00000049323","LTBP1",4052
672,133255,"ENSG00000049449","RCN1",440034
673,1991,"ENSG00000049540","ELN",2006
674,5950,"ENSG00000049541","RFC2",5982
675,36765,"ENSG00000049618","ARID1B",57492
676,56748,"ENSG00000049656","CLPTM1L",81037
677,23082,"ENSG00000049759","NEDD4L",23327
678,30426,"ENSG00000049768","FOXP3",50943
679,59739,"ENSG00000049769","PPP1R3F",89801
680,3056,"ENSG00000049860","HEXB",3074
681,55613,"ENSG00000049883","PTCD2",79810
682,109873,"ENSG00000050030","KIAA2022",340533
683,31008,"ENSG00000050130","JKAMP",51528
684,26867,"ENSG00000050165","DKK3",27122
685,7938,"ENSG00000050327","ARHGEF5",7984
686,9459,"ENSG00000050344","NFE2L3",9603
687,40576,"ENSG00000050393","CCDC90A",63933
688,30954,"ENSG00000050405","LIMA1",51474
689,25624,"ENSG00000050426","LETMD1",25875
690,9357,"ENSG00000050438","SLC4A8",9498
691,10173,"ENSG00000050555","LAMC3",10319
692,5701,"ENSG00000050628","PTGER3",5733
693,55733,"ENSG00000050730","TNIP3",79931
694,5569,"ENSG00000050748","MAPK9",5601
695,60055,"ENSG00000050767","COL23A1",91522
696,9422,"ENSG00000050820","BCAR1",9564
697,58278,"ENSG00000051009","FAM160A2",84067
698,9565,"ENSG00000051108","HERPUD1",9709
699,9317,"ENSG00000051128","HOMER3",9454
700,5856,"ENSG00000051180","RAD51",5888
701,10563,"ENSG00000051341","POLQ",10721
702,5259,"ENSG00000051382","PIK3CB",5291
703,1524,"ENSG00000051523","CYBA",1535
704,58531,"ENSG00000051596","THOC3",84321
705,23347,"ENSG00000051620","HEBP2",23593
706,10052,"ENSG00000051825","MPHOSPH9",10198
707,33768,"ENSG00000052126","PLEKHA5",54477
708,5620,"ENSG00000052344","PRSS8",5652
709,55944,"ENSG00000052723","SIKE1",80143
710,22978,"ENSG00000052749","RRP12",23223
711,36873,"ENSG00000052795","FNIP2",57600
712,6273,"ENSG00000052802","MSMO1",6307
713,35050,"ENSG00000052841","TTC17",55761
714,37989,"ENSG00000052850","ALX4",60529
715,22860,"ENSG00000053108","FSTL4",23105
716,1104,"ENSG00000053254","FOXN3",1112
717,170098,"ENSG00000053328","C6orf186",728464
718,8508,"ENSG00000053371","AKR7A2",8574
719,30636,"ENSG00000053372","MRTO4",51154
720,4795,"ENSG00000053438","NNAT",4826
721,35138,"ENSG00000053501","USE1",55850
722,22856,"ENSG00000053524","MCF2L2",23101
723,57956,"ENSG00000053702","NRIP2",83714
724,3884,"ENSG00000053747","LAMA3",3909
725,35034,"ENSG00000053770","MUDENG",55745
726,29678,"ENSG00000053900","ANAPC4",29945
727,3759,"ENSG00000053918","KCNQ1",3784
728,26840,"ENSG00000054116","TRAPPC3",27095
729,9823,"ENSG00000054118","THRAP3",9967
730,28821,"ENSG00000054148","PHPT1",29085
731,949,"ENSG00000054179","ENTPD2",954
732,4040,"ENSG00000054219","LY75",4065
733,31222,"ENSG00000054267","ARID4B",51742
734,23350,"ENSG00000054277","OPN3",23596
735,10648,"ENSG00000054282","SDCCAG8",10806
736,5766,"ENSG00000054356","PTPRN",5798
737,35022,"ENSG00000054392","HHAT",55733
738,22850,"ENSG00000054523","KIF1B",23095
739,2280,"ENSG00000054598","FOXC1",2296
740,25522,"ENSG00000054611","TBC1D22A",25771
741,22979,"ENSG00000054654","SYNE2",23224
742,36748,"ENSG00000054690","PLEKHH1",57475
743,9934,"ENSG00000054793","ATP9A",10079
744,23380,"ENSG00000054796","SPO11",23626
745,80041,"ENSG00000054803","CBLN4",140689
746,25633,"ENSG00000054938","CHRDL2",25884
747,22956,"ENSG00000054965","FAM168A",23201
748,59147,"ENSG00000054967","RELT",84957
749,2565,"ENSG00000054983","GALC",2581
750,31082,"ENSG00000055044","NOP58",51602
751,25848,"ENSG00000055070","C1orf144",26099
752,3732,"ENSG00000055118","KCNH2",3757
753,8393,"ENSG00000055130","CUL1",8454
754,10669,"ENSG00000055147","FAM114A2",10827
755,26744,"ENSG00000055163","CYFIP2",26999
756,22873,"ENSG00000055208","TAB2",23118
757,77758,"ENSG00000055211","C6orf72",116254
758,5578,"ENSG00000055332","EIF2AK2",5610
759,36875,"ENSG00000055483","USP36",57602
760,37322,"ENSG00000055609","MLL3",58508
761,34572,"ENSG00000055732","MCOLN3",55283
762,77524,"ENSG00000055813","CCDC85A",114800
763,23124,"ENSG00000055917","PUM2",23369
764,58746,"ENSG00000055950","MRPL43",84545
765,3675,"ENSG00000055955","ITIH4",3700
766,3672,"ENSG00000055957","ITIH1",3697
767,34258,"ENSG00000056050","C4orf27",54969
768,31143,"ENSG00000056097","ZFR",51663
769,34898,"ENSG00000056277","ZNF280C",55609
770,10728,"ENSG00000056291","NPFFR2",10886
771,76622,"ENSG00000056487","PHF21B",112885
772,7142,"ENSG00000056558","TRAF1",7185
773,33833,"ENSG00000056586","RC3H2",54542
774,7659,"ENSG00000056661","PCGF2",7703
775,34829,"ENSG00000056736","IL17RB",55540
776,10600,"ENSG00000056972","TRAF3IP2",10758
777,8829,"ENSG00000056998","GYG2",8908
778,79476,"ENSG00000057019","DCBLD2",131566
779,6282,"ENSG00000057149","SERPINB3",6317
780,6606,"ENSG00000057252","SOAT1",6646
781,5286,"ENSG00000057294","PKP2",5318
782,4412,"ENSG00000057468","MSH4",4438
783,2140,"ENSG00000057593","F7",2155
784,2649,"ENSG00000057608","GDI2",2665
785,636,"ENSG00000057657","PRDM1",639
786,9334,"ENSG00000057663","ATG5",9474
787,36731,"ENSG00000057704","TMCC3",57458
788,36373,"ENSG00000057757","PITHD1",57095
789,36777,"ENSG00000057935","MTA3",57504
790,8875,"ENSG00000058056","USP13",8975
791,22955,"ENSG00000058063","ATP11B",23200
792,3893,"ENSG00000058085","LAMC2",3918
793,5186,"ENSG00000058091","CDK14",5218
794,29660,"ENSG00000058262","SEC61A1",29927
795,4633,"ENSG00000058272","PPP1R12A",4659
796,5891,"ENSG00000058335","RASGRF1",5923
797,812,"ENSG00000058404","CAMK2B",816
798,9552,"ENSG00000058453","CROCC",9696
799,35007,"ENSG00000058600","POLR3E",55718
800,490,"ENSG00000058668","ATP2B4",493
801,9733,"ENSG00000058673","ZC3H11A",9877
802,35070,"ENSG00000058729","RIOK2",55781
803,33723,"ENSG00000058799","YIPF1",54432
804,34995,"ENSG00000058804","TMEM48",55706
805,1596,"ENSG00000058866","DGKG",1608
806,58466,"ENSG00000059122","FLYWCH1",84256
807,41293,"ENSG00000059145","UNKL",64718
808,6876,"ENSG00000059377","TBXAS1",6916
809,41336,"ENSG00000059378","PARP12",64761
810,5800,"ENSG00000059573","ALDH18A1",5832
811,6854,"ENSG00000059588","TARBP1",6894
812,5156,"ENSG00000059691","PET112",5188
813,4059,"ENSG00000059728","MXD1",4084
814,5096,"ENSG00000059758","CDK17",5128
815,149578,"ENSG00000059769","DNAJC25",548645
816,6479,"ENSG00000059804","SLC2A3",6515
817,5630,"ENSG00000059915","PSD",5662
818,9027,"ENSG00000060069","CTDP1",9150
819,8465,"ENSG00000060138","CSDA",8531
820,34648,"ENSG00000060140","STYK1",55359
821,41643,"ENSG00000060237","WNK1",65125
822,,"ENSG00000060303","RPS17P5",
823,35038,"ENSG00000060339","CCAR1",55749
824,10896,"ENSG00000060491","OGFR",11054
825,2752,"ENSG00000060558","GNA15",2769
826,58897,"ENSG00000060566","CREB3L3",84699
827,34939,"ENSG00000060642","PIGV",55650
828,9931,"ENSG00000060656","PTPRU",10076
829,9274,"ENSG00000060688","SNRNP40",9410
830,23259,"ENSG00000060709","RIMBP2",23504
831,1292,"ENSG00000060718","COL11A1",1301
832,55635,"ENSG00000060749","QSER1",79832
833,31140,"ENSG00000060762","BRP44L",51660
834,27,"ENSG00000060971","ACAA1",30
835,583,"ENSG00000060982","BCAT1",586
836,31044,"ENSG00000061273","HDAC7",51564
837,11018,"ENSG00000061337","LZTS1",11178
838,60262,"ENSG00000061455","PRDM6",93166
839,7435,"ENSG00000061492","WNT8A",7478
840,6636,"ENSG00000061656","SPAG4",6676
841,10629,"ENSG00000061676","NCKAP1",10787
842,37948,"ENSG00000061794","MRPS35",60488
843,2966,"ENSG00000061918","GUCY1B3",2983
844,6397,"ENSG00000061936","SFSWAP",6433
845,10042,"ENSG00000061938","TNK2",10188
846,22796,"ENSG00000061987","MON2",23041
847,996,"ENSG00000062038","CDH3",1001
848,413,"ENSG00000062096","ARSF",416
849,41580,"ENSG00000062194","GPBP1",65056
850,58847,"ENSG00000062282","DGAT2",84649
851,7727,"ENSG00000062370","ZNF285",7771
852,1420,"ENSG00000062485","CS",1431
853,4033,"ENSG00000062524","LTK",4058
854,41475,"ENSG00000062582","MRPS24",64951
855,40559,"ENSG00000062598","ELMO2",63916
856,22818,"ENSG00000062650","WAPAL",23063
857,57353,"ENSG00000062716","VMP1",81671
858,10366,"ENSG00000062725","APPBP2",10513
859,5392,"ENSG00000062822","POLD1",5424
860,79037,"ENSG00000063015","SEZ6",124925
861,1960,"ENSG00000063046","EIF4B",1975
862,28704,"ENSG00000063127","SLC6A16",28968
863,29731,"ENSG00000063169","GLTSCR1",29998
864,36127,"ENSG00000063176","SPHK2",56848
865,6109,"ENSG00000063177","RPL18",6141
866,766,"ENSG00000063180","CA11",770
867,55566,"ENSG00000063241","ISOC2",79763
868,11173,"ENSG00000063244","U2AF2",11338
869,29657,"ENSG00000063245","EPN1",29924
870,34877,"ENSG00000063322","MED29",55588
871,36764,"ENSG00000063438","AHRR",57491
872,2911,"ENSG00000063515","GSC2",2928
873,10680,"ENSG00000063587","ZNF275",10838
874,8701,"ENSG00000063601","MTMR1",8776
875,2800,"ENSG00000063660","GPC1",2817
876,36420,"ENSG00000063761","ADCK1",57143
877,3012,"ENSG00000063854","HAGH",3029
878,6015,"ENSG00000063978","RNF4",6047
879,837,"ENSG00000064012","CASP8",841
880,22753,"ENSG00000064042","LIMCH1",22998
881,35015,"ENSG00000064102","C12orf11",55726
882,31248,"ENSG00000064115","TM7SF3",51768
883,1735,"ENSG00000064195","DLX3",1747
884,32820,"ENSG00000064199","SPA17",53340
885,9932,"ENSG00000064201","TSPAN32",10077
886,8762,"ENSG00000064205","WISP2",8839
887,37338,"ENSG00000064218","DMRT3",58524
888,10255,"ENSG00000064225","ST3GAL6",10402
889,9770,"ENSG00000064270","ATP2C2",9914
890,4773,"ENSG00000064300","NGFR",4804
891,30420,"ENSG00000064309","CDON",50937
892,6833,"ENSG00000064313","TAF2",6873
893,28732,"ENSG00000064393","HIPK2",28996
894,23289,"ENSG00000064419","TNPO3",23534
895,1018776,"ENSG00000064489","MEF2BNB-MEF2B",100271849
896,8556,"ENSG00000064490","RFXANK",8625
897,34218,"ENSG00000064545","TMEM161A",54929
898,9046,"ENSG00000064547","LPAR2",9170
899,5444,"ENSG00000064601","CTSA",5476
900,10002,"ENSG00000064607","SUGP2",10147
901,6522,"ENSG00000064651","SLC12A2",6558
902,28702,"ENSG00000064652","SNX24",28966
903,2124,"ENSG00000064655","EYA2",2139
904,1256,"ENSG00000064666","CNN2",1265
905,10200,"ENSG00000064687","ABCA7",10347
906,9483,"ENSG00000064692","SNCAIP",9627
907,11058,"ENSG00000064703","DDX20",11218
908,32819,"ENSG00000064726","BTBD1",53339
909,35000,"ENSG00000064763","FAR2",55711
910,8471,"ENSG00000064787","BCAS1",8537
911,5417,"ENSG00000064835","POU1F1",5449
912,1109,"ENSG00000064886","CHI3L2",1117
913,22660,"ENSG00000064932","SBNO2",22904
914,5346,"ENSG00000064933","PMS1",5378
915,10215,"ENSG00000064961","HMG20B",10362
916,10057,"ENSG00000064989","CALCRL",10203
917,6842,"ENSG00000064995","TAF11",6882
918,23049,"ENSG00000064999","ANKS1A",23294
919,8864,"ENSG00000065000","AP3D1",8943
920,7586,"ENSG00000065029","ZNF76",7629
921,9216,"ENSG00000065054","SLC9A3R2",9351
922,4882,"ENSG00000065057","NTHL1",4913
923,34176,"ENSG00000065060","UHRF1BP1",54887
924,2756,"ENSG00000065135","GNAI3",2773
925,3818,"ENSG00000065150","IPO5",3843
926,4911,"ENSG00000065154","OAT",4942
927,10727,"ENSG00000065183","WDR3",10885
928,5554,"ENSG00000065243","PKN2",5586
929,36692,"ENSG00000065268","WDR18",57418
930,9553,"ENSG00000065308","TRAM2",9697
931,9287,"ENSG00000065320","NTN1",9423
932,9205,"ENSG00000065325","GLP2R",9340
933,34677,"ENSG00000065328","MCM10",55388
934,1594,"ENSG00000065357","DGKA",1606
935,2050,"ENSG00000065361","ERBB3",2065
936,34052,"ENSG00000065371","ROPN1",54763
937,60057,"ENSG00000065413","ANKRD44",91526
938,3710,"ENSG00000065427","KARS",3735
939,23290,"ENSG00000065457","ADAT1",23536
940,10796,"ENSG00000065485","PDIA5",10954
941,34922,"ENSG00000065491","TBC1D22B",55633
942,4684,"ENSG00000065518","NDUFB4",4710
943,22768,"ENSG00000065526","SPEN",23013
944,4612,"ENSG00000065534","MYLK",4638
945,35142,"ENSG00000065548","ZC3H15",55854
946,6380,"ENSG00000065559","MAP2K4",6416
947,34537,"ENSG00000065600","TMEM206",55248
948,9748,"ENSG00000065609","SNAP91",9892
949,9604,"ENSG00000065613","SLK",9748
950,30649,"ENSG00000065615","CYB5R4",51167
951,1299,"ENSG00000065618","COL17A1",1308
952,78742,"ENSG00000065621","GSTO2",119391
953,34465,"ENSG00000065665","SEC61A2",55176
954,5556,"ENSG00000065675","PRKCQ",5588
955,7046,"ENSG00000065717","TLE2",7089
956,31145,"ENSG00000065802","ASB1",51665
957,57883,"ENSG00000065809","FAM107B",83641
958,4174,"ENSG00000065833","ME1",4199
959,22971,"ENSG00000065882","TBC1D1",23216
960,8552,"ENSG00000065883","CDK13",8621
961,10639,"ENSG00000065911","MTHFD2",10797
962,58877,"ENSG00000065923","SLC9A7",84679
963,35099,"ENSG00000065970","FOXJ2",55810
964,4873,"ENSG00000065978","YBX1",4904
965,5109,"ENSG00000065989","PDE4A",5141
966,5493,"ENSG00000066027","PPP2R5A",5525
967,1485,"ENSG00000066032","CTNNA2",1496
968,1979,"ENSG00000066044","ELAVL1",1994
969,7032,"ENSG00000066056","TIE1",7075
970,36882,"ENSG00000066084","DIP2B",57609
971,6562,"ENSG00000066117","SMARCD1",6602
972,9538,"ENSG00000066135","KDM4A",9682
973,4771,"ENSG00000066136","NFYC",4802
974,58427,"ENSG00000066185","ZMYND12",84217
975,6514,"ENSG00000066230","SLC9A3",6550
976,25540,"ENSG00000066248","NGEF",25791
977,92030,"ENSG00000066279","ASPM",259266
978,8755,"ENSG00000066294","CD84",8832
979,41397,"ENSG00000066322","ELOVL1",64834
980,6648,"ENSG00000066336","SPI1",6688
981,29825,"ENSG00000066379","ZNRD1",30834
982,740,"ENSG00000066382","MPPED2",744
983,30690,"ENSG00000066405","CLDN18",51208
984,26852,"ENSG00000066422","ZBTB11",27107
985,4262,"ENSG00000066427","ATXN3",4287
986,9806,"ENSG00000066455","GOLGA5",9950
987,2248,"ENSG00000066468","FGFR2",2263
988,34920,"ENSG00000066557","LRRC40",55631
989,30498,"ENSG00000066583","ISOC1",51015
990,1994,"ENSG00000066629","EML1",2009
991,37947,"ENSG00000066651","TRMT11",60487
992,34912,"ENSG00000066654","THUMPD1",55623
993,60023,"ENSG00000066697","C9orf30",91283
994,25902,"ENSG00000066735","KIF26A",26153
995,34391,"ENSG00000066739","ATG2B",55102
996,10418,"ENSG00000066777","ARFGEF1",10565
997,110368,"ENSG00000066813","ACSM2B",348158
998,36896,"ENSG00000066827","ZFAT",57623
999,9506,"ENSG00000066855","MTFR1",9650
1000,10576,"ENSG00000066923","STAG3",10734
1001,2220,"ENSG00000066926","FECH",2235
1002,4623,"ENSG00000066933","MYO9A",4649
1003,8584,"ENSG00000067048","DDX3Y",8653
1004,5182,"ENSG00000067057","PFKP",5214
1005,3402,"ENSG00000067064","IDI1",3422
1006,6632,"ENSG00000067066","SP100",6672
1007,1307,"ENSG00000067082","KLF6",1316
1008,8544,"ENSG00000067113","PPAP2A",8611
1009,4730,"ENSG00000067141","NEO1",4756
1010,23226,"ENSG00000067167","TRAM1",23471
1011,5223,"ENSG00000067177","PHKA1",5255
1012,7089,"ENSG00000067182","TNFRSF1A",7132
1013,778,"ENSG00000067191","CACNB1",782
1014,7767,"ENSG00000067208","EVI5",7813
1015,9263,"ENSG00000067221","STOML1",9399
1016,5283,"ENSG00000067225","PKM2",5315
1017,33796,"ENSG00000067248","DHX29",54505
1018,29827,"ENSG00000067334","DNTTIP2",30836
1019,54930,"ENSG00000067365","METTL22",79091
1020,7115,"ENSG00000067369","TP53BP1",7158
1021,7173,"ENSG00000067445","TRO",7216
1022,30501,"ENSG00000067533","RRP15",51018
1023,384,"ENSG00000067560","RHOA",387
1024,1647,"ENSG00000067596","DHX8",1659
1025,5350,"ENSG00000067601","PMS2P4",5382
1026,5558,"ENSG00000067606","PRKCZ",5590
1027,7501,"ENSG00000067646","ZFY",7544
1028,34988,"ENSG00000067704","IARS2",55699
1029,6817,"ENSG00000067715","SYT1",6857
1030,59734,"ENSG00000067798","NAV3",89795
1031,3401,"ENSG00000067829","IDH3G",3421
1032,55444,"ENSG00000067836","ROGDI",79641
1033,36868,"ENSG00000067840","PDZD4",57595
1034,489,"ENSG00000067842","ATP2B3",492
1035,6061,"ENSG00000067900","ROCK1",6093
1036,861,"ENSG00000067955","CBFB",865
1037,5133,"ENSG00000067992","PDK3",5165
1038,8623,"ENSG00000068001","HYAL2",8692
1039,9615,"ENSG00000068024","HDAC4",9759
1040,11026,"ENSG00000068028","RASSF1",11186
1041,2246,"ENSG00000068078","FGFR3",2261
1042,3410,"ENSG00000068079","IFI35",3430
1043,40540,"ENSG00000068097","HEATR6",63897
1044,56148,"ENSG00000068120","COASY",80347
1045,55792,"ENSG00000068137","PLEKHH3",79990
1046,4180,"ENSG00000068305","MEF2A",4205
1047,34882,"ENSG00000068308","OTUD5",55593
1048,6988,"ENSG00000068323","TFE3",7030
1049,4912,"ENSG00000068354","TBC1D25",4943
1050,2167,"ENSG00000068366","ACSL4",2182
1051,3607,"ENSG00000068383","INPP5A",3632
1052,26983,"ENSG00000068394","GPKOW",27238
1053,36129,"ENSG00000068400","GRIPAP1",56850
1054,23891,"ENSG00000068438","FTSJ1",24140
1055,35060,"ENSG00000068489","PRR11",55771
1056,41579,"ENSG00000068615","REEP1",65055
1057,23005,"ENSG00000068650","ATP11A",23250
1058,25634,"ENSG00000068654","POLR1A",25885
1059,9597,"ENSG00000068697","LAPTM4A",9741
1060,36493,"ENSG00000068724","TTC7A",57217
1061,30928,"ENSG00000068745","IP6K2",51447
1062,94919,"ENSG00000068781","STON1-GTF2A1L",286749
1063,34422,"ENSG00000068784","SRBD1",55133
1064,22946,"ENSG00000068793","CYFIP1",23191
1065,3771,"ENSG00000068796","KIF2A",3796
1066,10089,"ENSG00000068831","RASGRP2",10235
1067,22953,"ENSG00000068878","PSME4",23198
1068,36833,"ENSG00000068885","IFT80",57560
1069,22689,"ENSG00000068903","SIRT2",22933
1070,26993,"ENSG00000068912","ERLEC1",27248
1071,5494,"ENSG00000068971","PPP2R5B",5526
1072,5805,"ENSG00000068976","PYGM",5837
1073,8642,"ENSG00000068985","PAGE1",8712
1074,5275,"ENSG00000069011","PITX1",5307
1075,36391,"ENSG00000069018","TRPC7",57113
1076,119586,"ENSG00000069020","MAST4",375449
1077,85748,"ENSG00000069122","GPR116",221395
1078,33840,"ENSG00000069188","SDK2",54549
1079,8684,"ENSG00000069206","ADAM7",8756
1080,35035,"ENSG00000069248","NUP133",55746
1081,41285,"ENSG00000069275","NUCKS1",64710
1082,35026,"ENSG00000069329","VPS35",55737
1083,10148,"ENSG00000069345","DNAJA2",10294
1084,599,"ENSG00000069399","BCL3",602
1085,8448,"ENSG00000069424","KCNAB2",8514
1086,9915,"ENSG00000069431","ABCC9",10060
1087,30565,"ENSG00000069482","GAL",51083
1088,28856,"ENSG00000069493","CLEC2D",29121
1089,79804,"ENSG00000069509","FUNDC1",139341
1090,4104,"ENSG00000069535","MAOB",4129
1091,6063,"ENSG00000069667","RORA",6095
1092,1803,"ENSG00000069696","DRD4",1815
